protein1 protein2 combined_score
9606.ENSP00000005340 9606.ENSP00000259750 172
9606.ENSP00000005340 9606.ENSP00000304895 659
9606.ENSP00000005340 9606.ENSP00000381097 211
9606.ENSP00000005340 9606.ENSP00000431418 434
9606.ENSP00000005340 9606.ENSP00000259915 152
9606.ENSP00000005340 9606.ENSP00000252891 218
9606.ENSP00000005340 9606.ENSP00000345102 298
9606.ENSP00000005340 9606.ENSP00000482835 718
9606.ENSP00000005340 9606.ENSP00000282251 262
9606.ENSP00000005340 9606.ENSP00000262613 234
9606.ENSP00000005340 9606.ENSP00000363708 158
9606.ENSP00000005340 9606.ENSP00000473001 610
9606.ENSP00000005340 9606.ENSP00000331791 195
9606.ENSP00000005340 9606.ENSP00000228495 174
9606.ENSP00000005340 9606.ENSP00000298556 165
9606.ENSP00000005340 9606.ENSP00000356530 210
9606.ENSP00000005340 9606.ENSP00000370719 636
9606.ENSP00000005340 9606.ENSP00000219476 219
9606.ENSP00000005340 9606.ENSP00000216225 619
9606.ENSP00000005340 9606.ENSP00000262903 181
9606.ENSP00000005340 9606.ENSP00000338039 154
9606.ENSP00000005340 9606.ENSP00000344208 161
9606.ENSP00000005340 9606.ENSP00000295600 242
9606.ENSP00000005340 9606.ENSP00000256383 207
9606.ENSP00000005340 9606.ENSP00000379330 442
9606.ENSP00000005340 9606.ENSP00000325954 288
9606.ENSP00000005340 9606.ENSP00000282397 153
9606.ENSP00000005340 9606.ENSP00000265094 391
9606.ENSP00000005340 9606.ENSP00000256474 720
9606.ENSP00000005340 9606.ENSP00000424198 158
9606.ENSP00000005340 9606.ENSP00000262304 154
9606.ENSP00000005340 9606.ENSP00000343273 152
9606.ENSP00000005340 9606.ENSP00000035383 182
9606.ENSP00000005340 9606.ENSP00000352069 870
9606.ENSP00000005340 9606.ENSP00000317955 177
9606.ENSP00000005340 9606.ENSP00000254480 163
9606.ENSP00000005340 9606.ENSP00000332118 373
9606.ENSP00000005340 9606.ENSP00000480987 258
9606.ENSP00000005340 9606.ENSP00000262435 916
9606.ENSP00000005340 9606.ENSP00000296257 802
9606.ENSP00000005340 9606.ENSP00000260197 178
9606.ENSP00000005340 9606.ENSP00000397552 350
9606.ENSP00000005340 9606.ENSP00000362680 557
9606.ENSP00000005340 9606.ENSP00000237596 235
9606.ENSP00000005340 9606.ENSP00000343930 184
9606.ENSP00000005340 9606.ENSP00000382423 276
9606.ENSP00000005340 9606.ENSP00000371532 267
9606.ENSP00000005340 9606.ENSP00000399745 510
9606.ENSP00000005340 9606.ENSP00000437464 291
9606.ENSP00000005340 9606.ENSP00000269571 246
9606.ENSP00000005340 9606.ENSP00000222330 936
9606.ENSP00000005340 9606.ENSP00000457230 946
9606.ENSP00000005340 9606.ENSP00000285735 448
9606.ENSP00000005340 9606.ENSP00000280772 167
9606.ENSP00000005340 9606.ENSP00000430684 175
9606.ENSP00000005340 9606.ENSP00000302805 273
9606.ENSP00000005340 9606.ENSP00000405841 192
9606.ENSP00000005340 9606.ENSP00000350267 191
9606.ENSP00000005340 9606.ENSP00000393312 171
9606.ENSP00000005340 9606.ENSP00000360493 414
9606.ENSP00000005340 9606.ENSP00000345731 456
9606.ENSP00000005340 9606.ENSP00000377036 399
9606.ENSP00000005340 9606.ENSP00000360242 162
9606.ENSP00000005340 9606.ENSP00000297837 243
9606.ENSP00000005340 9606.ENSP00000232165 219
9606.ENSP00000005340 9606.ENSP00000451828 472
9606.ENSP00000005340 9606.ENSP00000263431 928
9606.ENSP00000005340 9606.ENSP00000300738 199
9606.ENSP00000005340 9606.ENSP00000055077 202
9606.ENSP00000005340 9606.ENSP00000257600 292
9606.ENSP00000005340 9606.ENSP00000316054 974
9606.ENSP00000005340 9606.ENSP00000249749 274
9606.ENSP00000005340 9606.ENSP00000260731 152
9606.ENSP00000005340 9606.ENSP00000311579 427
9606.ENSP00000005340 9606.ENSP00000349298 205
9606.ENSP00000005340 9606.ENSP00000375836 199
9606.ENSP00000005340 9606.ENSP00000436049 152
9606.ENSP00000005340 9606.ENSP00000419449 241
9606.ENSP00000005340 9606.ENSP00000435585 196
9606.ENSP00000005340 9606.ENSP00000297261 385
9606.ENSP00000005340 9606.ENSP00000421689 949
9606.ENSP00000005340 9606.ENSP00000336747 189
9606.ENSP00000005340 9606.ENSP00000265709 273
9606.ENSP00000005340 9606.ENSP00000254250 303
9606.ENSP00000005340 9606.ENSP00000356529 242
9606.ENSP00000005340 9606.ENSP00000364289 178
9606.ENSP00000005340 9606.ENSP00000158762 335
9606.ENSP00000005340 9606.ENSP00000314897 171
9606.ENSP00000005340 9606.ENSP00000300574 240
9606.ENSP00000005340 9606.ENSP00000364885 394
9606.ENSP00000005340 9606.ENSP00000378529 161
9606.ENSP00000005340 9606.ENSP00000368678 378
9606.ENSP00000005340 9606.ENSP00000313309 670
9606.ENSP00000005340 9606.ENSP00000355718 322
9606.ENSP00000005340 9606.ENSP00000463069 630
9606.ENSP00000005340 9606.ENSP00000168712 153
9606.ENSP00000005340 9606.ENSP00000400175 976
9606.ENSP00000005340 9606.ENSP00000432083 165
9606.ENSP00000005340 9606.ENSP00000303830 167
9606.ENSP00000005340 9606.ENSP00000377508 230
9606.ENSP00000005340 9606.ENSP00000376333 289
9606.ENSP00000005340 9606.ENSP00000266458 806
9606.ENSP00000005340 9606.ENSP00000220849 303
9606.ENSP00000005340 9606.ENSP00000354487 233
9606.ENSP00000005340 9606.ENSP00000216181 174
9606.ENSP00000005340 9606.ENSP00000343925 657
9606.ENSP00000005340 9606.ENSP00000339467 163
9606.ENSP00000005340 9606.ENSP00000361892 187
9606.ENSP00000005340 9606.ENSP00000295256 157
9606.ENSP00000005340 9606.ENSP00000263334 197
9606.ENSP00000005340 9606.ENSP00000351742 186
9606.ENSP00000005340 9606.ENSP00000381216 267
9606.ENSP00000005340 9606.ENSP00000293662 193
9606.ENSP00000005340 9606.ENSP00000253496 190
9606.ENSP00000005340 9606.ENSP00000379258 173
9606.ENSP00000005340 9606.ENSP00000216122 189
9606.ENSP00000005340 9606.ENSP00000380044 990
9606.ENSP00000005340 9606.ENSP00000357494 233
9606.ENSP00000005340 9606.ENSP00000350844 154
9606.ENSP00000005340 9606.ENSP00000171111 172
9606.ENSP00000005340 9606.ENSP00000365682 275
9606.ENSP00000005340 9606.ENSP00000415106 152
9606.ENSP00000005340 9606.ENSP00000349960 376
9606.ENSP00000005340 9606.ENSP00000355140 151
9606.ENSP00000005340 9606.ENSP00000380432 151
9606.ENSP00000005340 9606.ENSP00000375960 345
9606.ENSP00000005340 9606.ENSP00000411397 461
9606.ENSP00000005340 9606.ENSP00000413572 257
9606.ENSP00000005340 9606.ENSP00000262506 935
9606.ENSP00000005340 9606.ENSP00000309555 164
9606.ENSP00000005340 9606.ENSP00000263388 795
9606.ENSP00000005340 9606.ENSP00000234739 287
9606.ENSP00000005340 9606.ENSP00000379350 237
9606.ENSP00000005340 9606.ENSP00000384164 210
9606.ENSP00000005340 9606.ENSP00000373905 228
9606.ENSP00000005340 9606.ENSP00000378356 242
9606.ENSP00000005340 9606.ENSP00000272233 426
9606.ENSP00000005340 9606.ENSP00000343890 220
9606.ENSP00000005340 9606.ENSP00000302100 275
9606.ENSP00000005340 9606.ENSP00000315112 183
9606.ENSP00000005340 9606.ENSP00000261461 912
9606.ENSP00000005340 9606.ENSP00000363826 966
9606.ENSP00000005340 9606.ENSP00000399229 150
9606.ENSP00000005340 9606.ENSP00000454157 170
9606.ENSP00000005340 9606.ENSP00000301458 178
9606.ENSP00000005340 9606.ENSP00000340176 156
9606.ENSP00000005340 9606.ENSP00000386043 190
9606.ENSP00000005340 9606.ENSP00000324287 205
9606.ENSP00000005340 9606.ENSP00000361027 689
9606.ENSP00000005340 9606.ENSP00000379364 683
9606.ENSP00000005340 9606.ENSP00000286201 980
9606.ENSP00000005340 9606.ENSP00000357040 994
9606.ENSP00000005340 9606.ENSP00000333657 160
9606.ENSP00000005340 9606.ENSP00000263121 205
9606.ENSP00000005340 9606.ENSP00000231656 198
9606.ENSP00000005340 9606.ENSP00000476960 162
9606.ENSP00000005340 9606.ENSP00000267257 239
9606.ENSP00000005340 9606.ENSP00000307272 152
9606.ENSP00000005340 9606.ENSP00000361467 448
9606.ENSP00000005340 9606.ENSP00000313391 378
9606.ENSP00000005340 9606.ENSP00000307208 264
9606.ENSP00000005340 9606.ENSP00000426191 201
9606.ENSP00000005340 9606.ENSP00000263640 186
9606.ENSP00000005340 9606.ENSP00000376436 177
9606.ENSP00000005340 9606.ENSP00000361306 331
9606.ENSP00000005340 9606.ENSP00000229307 202
9606.ENSP00000005340 9606.ENSP00000394560 418
9606.ENSP00000005340 9606.ENSP00000393922 228
9606.ENSP00000005340 9606.ENSP00000260402 153
9606.ENSP00000005340 9606.ENSP00000263967 242
9606.ENSP00000005340 9606.ENSP00000299441 366
9606.ENSP00000005340 9606.ENSP00000388510 182
9606.ENSP00000005340 9606.ENSP00000370621 159
9606.ENSP00000005340 9606.ENSP00000242285 602
9606.ENSP00000005340 9606.ENSP00000381601 160
9606.ENSP00000005340 9606.ENSP00000216160 343
9606.ENSP00000005340 9606.ENSP00000328181 167
9606.ENSP00000005340 9606.ENSP00000247668 165
9606.ENSP00000005340 9606.ENSP00000288266 200
9606.ENSP00000005340 9606.ENSP00000353590 174
9606.ENSP00000005340 9606.ENSP00000378306 163
9606.ENSP00000005340 9606.ENSP00000333942 170
9606.ENSP00000005340 9606.ENSP00000356953 202
9606.ENSP00000005340 9606.ENSP00000268035 203
9606.ENSP00000005340 9606.ENSP00000443631 174
9606.ENSP00000005340 9606.ENSP00000479618 642
9606.ENSP00000005340 9606.ENSP00000238558 157
9606.ENSP00000005340 9606.ENSP00000298386 203
9606.ENSP00000005340 9606.ENSP00000302486 192
9606.ENSP00000005340 9606.ENSP00000346464 187
9606.ENSP00000005340 9606.ENSP00000438465 428
9606.ENSP00000005340 9606.ENSP00000361285 246
9606.ENSP00000005340 9606.ENSP00000478755 482
9606.ENSP00000005340 9606.ENSP00000202556 157
9606.ENSP00000005340 9606.ENSP00000375892 234
9606.ENSP00000005340 9606.ENSP00000386665 301
9606.ENSP00000005340 9606.ENSP00000363921 329
9606.ENSP00000005340 9606.ENSP00000342848 627
9606.ENSP00000005340 9606.ENSP00000341551 312
9606.ENSP00000005340 9606.ENSP00000380878 169
9606.ENSP00000005340 9606.ENSP00000393963 150
9606.ENSP00000005340 9606.ENSP00000356056 209
9606.ENSP00000005340 9606.ENSP00000289371 208
9606.ENSP00000005340 9606.ENSP00000304169 275
9606.ENSP00000005340 9606.ENSP00000324020 170
9606.ENSP00000005340 9606.ENSP00000322457 169
9606.ENSP00000005340 9606.ENSP00000292782 220
9606.ENSP00000005340 9606.ENSP00000355651 172
9606.ENSP00000005340 9606.ENSP00000266991 183
9606.ENSP00000005340 9606.ENSP00000295797 494
9606.ENSP00000005340 9606.ENSP00000433001 242
9606.ENSP00000005340 9606.ENSP00000267890 257
9606.ENSP00000005340 9606.ENSP00000483424 209
9606.ENSP00000005340 9606.ENSP00000003084 184
9606.ENSP00000005340 9606.ENSP00000264657 224
9606.ENSP00000005340 9606.ENSP00000324122 178
9606.ENSP00000005340 9606.ENSP00000347134 277
9606.ENSP00000005340 9606.ENSP00000231524 159
9606.ENSP00000005340 9606.ENSP00000344666 211
9606.ENSP00000005340 9606.ENSP00000334836 159
9606.ENSP00000005340 9606.ENSP00000261623 600
9606.ENSP00000005340 9606.ENSP00000357047 150
9606.ENSP00000005340 9606.ENSP00000311825 454
9606.ENSP00000005340 9606.ENSP00000331201 160
9606.ENSP00000005340 9606.ENSP00000429931 159
9606.ENSP00000005340 9606.ENSP00000278568 164
9606.ENSP00000005340 9606.ENSP00000426632 497
9606.ENSP00000005340 9606.ENSP00000305777 922
9606.ENSP00000005340 9606.ENSP00000296271 318
9606.ENSP00000005340 9606.ENSP00000263239 161
9606.ENSP00000005340 9606.ENSP00000363970 312
9606.ENSP00000005340 9606.ENSP00000351209 182
9606.ENSP00000005340 9606.ENSP00000155840 218
9606.ENSP00000005340 9606.ENSP00000372035 701
9606.ENSP00000005340 9606.ENSP00000369154 210
9606.ENSP00000005340 9606.ENSP00000437955 204
9606.ENSP00000005340 9606.ENSP00000305355 928
9606.ENSP00000005340 9606.ENSP00000365272 447
9606.ENSP00000005340 9606.ENSP00000353444 162
9606.ENSP00000005340 9606.ENSP00000378248 832
9606.ENSP00000005340 9606.ENSP00000367301 527
9606.ENSP00000005340 9606.ENSP00000368516 373
9606.ENSP00000005340 9606.ENSP00000162749 153
9606.ENSP00000005340 9606.ENSP00000418734 181
9606.ENSP00000005340 9606.ENSP00000389168 186
9606.ENSP00000005340 9606.ENSP00000375730 220
9606.ENSP00000005340 9606.ENSP00000355652 246
9606.ENSP00000005340 9606.ENSP00000369257 160
9606.ENSP00000005340 9606.ENSP00000249373 374
9606.ENSP00000005340 9606.ENSP00000334941 389
9606.ENSP00000005340 9606.ENSP00000359264 191
9606.ENSP00000005340 9606.ENSP00000312134 286
9606.ENSP00000005340 9606.ENSP00000322390 162
9606.ENSP00000005340 9606.ENSP00000478962 210
9606.ENSP00000005340 9606.ENSP00000381098 383
9606.ENSP00000005340 9606.ENSP00000277541 845
9606.ENSP00000005340 9606.ENSP00000394794 449
9606.ENSP00000005340 9606.ENSP00000366902 297
9606.ENSP00000005340 9606.ENSP00000349156 316
9606.ENSP00000005340 9606.ENSP00000300093 992
9606.ENSP00000005340 9606.ENSP00000256442 231
9606.ENSP00000005340 9606.ENSP00000296511 169
9606.ENSP00000005340 9606.ENSP00000426653 877
9606.ENSP00000005340 9606.ENSP00000232424 167
9606.ENSP00000005340 9606.ENSP00000329117 918
9606.ENSP00000005340 9606.ENSP00000258302 242
9606.ENSP00000005340 9606.ENSP00000364163 680
9606.ENSP00000005340 9606.ENSP00000319756 174
9606.ENSP00000005340 9606.ENSP00000479322 155
9606.ENSP00000005340 9606.ENSP00000414359 284
9606.ENSP00000005340 9606.ENSP00000328169 418
9606.ENSP00000005340 9606.ENSP00000261531 157
9606.ENSP00000005340 9606.ENSP00000275428 181
9606.ENSP00000005340 9606.ENSP00000389715 184
9606.ENSP00000005340 9606.ENSP00000262160 357
9606.ENSP00000005340 9606.ENSP00000247178 282
9606.ENSP00000005340 9606.ENSP00000335320 266
9606.ENSP00000005340 9606.ENSP00000370912 164
9606.ENSP00000005340 9606.ENSP00000457723 195
9606.ENSP00000005340 9606.ENSP00000268057 151
9606.ENSP00000005340 9606.ENSP00000349205 270
9606.ENSP00000005340 9606.ENSP00000326022 299
9606.ENSP00000005386 9606.ENSP00000452909 229
9606.ENSP00000005386 9606.ENSP00000469880 182
9606.ENSP00000005386 9606.ENSP00000464342 194
9606.ENSP00000005386 9606.ENSP00000369127 243
9606.ENSP00000005386 9606.ENSP00000448054 395
9606.ENSP00000005386 9606.ENSP00000430432 215
9606.ENSP00000005386 9606.ENSP00000484687 664
9606.ENSP00000005386 9606.ENSP00000361562 191
9606.ENSP00000005386 9606.ENSP00000370984 236
9606.ENSP00000005386 9606.ENSP00000420213 210
9606.ENSP00000005386 9606.ENSP00000347184 233
9606.ENSP00000005386 9606.ENSP00000341779 923
9606.ENSP00000005386 9606.ENSP00000262027 151
9606.ENSP00000005386 9606.ENSP00000363745 157
9606.ENSP00000005386 9606.ENSP00000250495 186
9606.ENSP00000005386 9606.ENSP00000472469 192
9606.ENSP00000005386 9606.ENSP00000429084 310
9606.ENSP00000005386 9606.ENSP00000265563 219
9606.ENSP00000005386 9606.ENSP00000477848 158
9606.ENSP00000005386 9606.ENSP00000365963 394
9606.ENSP00000005386 9606.ENSP00000468312 166
9606.ENSP00000005386 9606.ENSP00000378181 183
9606.ENSP00000005386 9606.ENSP00000217958 187
9606.ENSP00000005386 9606.ENSP00000340648 184
9606.ENSP00000005386 9606.ENSP00000297540 206
9606.ENSP00000005386 9606.ENSP00000392094 447
9606.ENSP00000005386 9606.ENSP00000464813 155
9606.ENSP00000005386 9606.ENSP00000363162 158
9606.ENSP00000005386 9606.ENSP00000309334 180
9606.ENSP00000005386 9606.ENSP00000296328 209
9606.ENSP00000005386 9606.ENSP00000466379 235
9606.ENSP00000005386 9606.ENSP00000296509 288
9606.ENSP00000005386 9606.ENSP00000301788 296
9606.ENSP00000005386 9606.ENSP00000012443 232
9606.ENSP00000005386 9606.ENSP00000363779 247
9606.ENSP00000005386 9606.ENSP00000234038 190
9606.ENSP00000005386 9606.ENSP00000422626 183
9606.ENSP00000005386 9606.ENSP00000296702 154
9606.ENSP00000005386 9606.ENSP00000265857 225
9606.ENSP00000005386 9606.ENSP00000324856 289
9606.ENSP00000005386 9606.ENSP00000244763 230
9606.ENSP00000005386 9606.ENSP00000257570 261
9606.ENSP00000005386 9606.ENSP00000428489 155
9606.ENSP00000005386 9606.ENSP00000365588 199
9606.ENSP00000005386 9606.ENSP00000480158 870
9606.ENSP00000005386 9606.ENSP00000232978 159
9606.ENSP00000005386 9606.ENSP00000397026 287
9606.ENSP00000005386 9606.ENSP00000360329 299
9606.ENSP00000005386 9606.ENSP00000427793 238
9606.ENSP00000005386 9606.ENSP00000265728 214
9606.ENSP00000005386 9606.ENSP00000257934 189
9606.ENSP00000005386 9606.ENSP00000283109 206
9606.ENSP00000005386 9606.ENSP00000203001 223
9606.ENSP00000005386 9606.ENSP00000402515 602
9606.ENSP00000005386 9606.ENSP00000476767 420
9606.ENSP00000005386 9606.ENSP00000215793 188
9606.ENSP00000005386 9606.ENSP00000256594 150
9606.ENSP00000005386 9606.ENSP00000302530 229
9606.ENSP00000005386 9606.ENSP00000261523 199
9606.ENSP00000005386 9606.ENSP00000336655 163
9606.ENSP00000005386 9606.ENSP00000307889 182
9606.ENSP00000005386 9606.ENSP00000320949 162
9606.ENSP00000005386 9606.ENSP00000291576 155
9606.ENSP00000005386 9606.ENSP00000286398 365
9606.ENSP00000005386 9606.ENSP00000400646 159
9606.ENSP00000005386 9606.ENSP00000353458 218
9606.ENSP00000005386 9606.ENSP00000364864 177
9606.ENSP00000005386 9606.ENSP00000216639 312
9606.ENSP00000005386 9606.ENSP00000354739 190
9606.ENSP00000005386 9606.ENSP00000317469 208
9606.ENSP00000005386 9606.ENSP00000424827 296
9606.ENSP00000005386 9606.ENSP00000380178 195
9606.ENSP00000005386 9606.ENSP00000434724 157
9606.ENSP00000005386 9606.ENSP00000219252 404
9606.ENSP00000005386 9606.ENSP00000429900 167
9606.ENSP00000005386 9606.ENSP00000405965 175
9606.ENSP00000005386 9606.ENSP00000400467 203
9606.ENSP00000005386 9606.ENSP00000405574 271
9606.ENSP00000005386 9606.ENSP00000471455 163
9606.ENSP00000005386 9606.ENSP00000398131 171
9606.ENSP00000005386 9606.ENSP00000266560 272
9606.ENSP00000005386 9606.ENSP00000263576 162
9606.ENSP00000005386 9606.ENSP00000411010 213
9606.ENSP00000005386 9606.ENSP00000401802 313
9606.ENSP00000005386 9606.ENSP00000354558 277
9606.ENSP00000005386 9606.ENSP00000466214 153
9606.ENSP00000005386 9606.ENSP00000155926 308
9606.ENSP00000005386 9606.ENSP00000467024 182
9606.ENSP00000005386 9606.ENSP00000260505 195
9606.ENSP00000005386 9606.ENSP00000367923 181
9606.ENSP00000005386 9606.ENSP00000296266 166
9606.ENSP00000005386 9606.ENSP00000380321 306
9606.ENSP00000005386 9606.ENSP00000318861 206
9606.ENSP00000005386 9606.ENSP00000338769 345
9606.ENSP00000005386 9606.ENSP00000245479 154
9606.ENSP00000005386 9606.ENSP00000419004 172
9606.ENSP00000005386 9606.ENSP00000334808 184
9606.ENSP00000005386 9606.ENSP00000356811 212
9606.ENSP00000005386 9606.ENSP00000335153 997
9606.ENSP00000005386 9606.ENSP00000360860 165
9606.ENSP00000005386 9606.ENSP00000223321 238
9606.ENSP00000005386 9606.ENSP00000383949 582
9606.ENSP00000005386 9606.ENSP00000376272 200
9606.ENSP00000005386 9606.ENSP00000264110 173
9606.ENSP00000005386 9606.ENSP00000401470 182
9606.ENSP00000005386 9606.ENSP00000341885 155
9606.ENSP00000005386 9606.ENSP00000247843 208
9606.ENSP00000005386 9606.ENSP00000263025 152
9606.ENSP00000005386 9606.ENSP00000364589 163
9606.ENSP00000005386 9606.ENSP00000274026 194
9606.ENSP00000005386 9606.ENSP00000338629 308
9606.ENSP00000005386 9606.ENSP00000229179 171
9606.ENSP00000005386 9606.ENSP00000261708 199
9606.ENSP00000005386 9606.ENSP00000329933 163
9606.ENSP00000005386 9606.ENSP00000262375 184
9606.ENSP00000005386 9606.ENSP00000221801 387
9606.ENSP00000005386 9606.ENSP00000225726 156
9606.ENSP00000005386 9606.ENSP00000336741 212
9606.ENSP00000005386 9606.ENSP00000229595 166
9606.ENSP00000005386 9606.ENSP00000363228 156
9606.ENSP00000005386 9606.ENSP00000265148 198
9606.ENSP00000005386 9606.ENSP00000217964 203
9606.ENSP00000005386 9606.ENSP00000346001 219
9606.ENSP00000005386 9606.ENSP00000354720 292
9606.ENSP00000005386 9606.ENSP00000380982 176
9606.ENSP00000005386 9606.ENSP00000327009 176
9606.ENSP00000005386 9606.ENSP00000233057 169
9606.ENSP00000005386 9606.ENSP00000300291 397
9606.ENSP00000005386 9606.ENSP00000480364 181
9606.ENSP00000005386 9606.ENSP00000362532 229
9606.ENSP00000005386 9606.ENSP00000364965 171
9606.ENSP00000005386 9606.ENSP00000345873 224
9606.ENSP00000005386 9606.ENSP00000431391 150
9606.ENSP00000005386 9606.ENSP00000385749 220
9606.ENSP00000005386 9606.ENSP00000326981 189
9606.ENSP00000005386 9606.ENSP00000324124 296
9606.ENSP00000005386 9606.ENSP00000232888 326
9606.ENSP00000005386 9606.ENSP00000350170 270
9606.ENSP00000005386 9606.ENSP00000341082 150
