protein1 protein2 combined_score
4932.YBL027W 4932.YDL084W 182
4932.YBL027W 4932.YOL127W 999
4932.YBL027W 4932.YER131W 999
4932.YBL027W 4932.YBR031W 999
4932.YBL027W 4932.YPL090C 999
4932.YBL027W 4932.YPL226W 980
4932.YBL027W 4932.YML092C 336
4932.YBL027W 4932.YJR064W 340
4932.YBL027W 4932.YLR249W 644
4932.YBL027W 4932.YGR285C 231
4932.YBL027W 4932.YDL061C 999
4932.YBL027W 4932.YGR085C 999
4932.YBL027W 4932.YOR063W 999
4932.YBL027W 4932.YJR007W 465
4932.YBL027W 4932.YDL220C 288
4932.YBL027W 4932.YEL037C 404
4932.YBL027W 4932.YHR114W 286
4932.YBL027W 4932.YNL030W 266
4932.YBL027W 4932.YDR454C 305
4932.YBL027W 4932.YMR158W 792
4932.YBL027W 4932.YHR066W 900
4932.YBL027W 4932.YIL031W 324
4932.YBL027W 4932.YFR001W 903
4932.YBL027W 4932.YBR118W 472
4932.YBL027W 4932.YBR011C 182
4932.YBL027W 4932.YML063W 999
4932.YBL027W 4932.YOR163W 235
4932.YBL027W 4932.YKL172W 990
4932.YBL027W 4932.YER006W 988
4932.YBL027W 4932.YDR101C 998
4932.YBL027W 4932.YMR049C 987
4932.YBL027W 4932.YDL137W 177
4932.YBL027W 4932.YJL010C 270
4932.YBL027W 4932.YGL048C 203
4932.YBL027W 4932.YNL031C 184
4932.YBL027W 4932.YKL170W 899
4932.YBL027W 4932.YPL237W 216
4932.YBL027W 4932.YOR259C 150
4932.YBL027W 4932.YOR212W 290
4932.YBL027W 4932.YLR367W 996
4932.YBL027W 4932.YBR282W 368
4932.YBL027W 4932.YHL033C 999
4932.YBL027W 4932.YPL211W 986
4932.YBL027W 4932.YJR121W 198
4932.YBL027W 4932.YBL092W 999
4932.YBL027W 4932.YLR074C 984
4932.YBL027W 4932.YLL060C 301
4932.YBL027W 4932.YNL244C 312
4932.YBL027W 4932.YOR141C 310
4932.YBL027W 4932.YNL301C 999
4932.YBL027W 4932.YPL146C 883
4932.YBL027W 4932.YOL039W 999
4932.YBL027W 4932.YJL189W 999
4932.YBL027W 4932.YDR394W 326
4932.YBL027W 4932.YDR429C 885
4932.YBL027W 4932.YGR245C 809
4932.YBL027W 4932.YGL022W 412
4932.YBL027W 4932.YKL152C 180
4932.YBL027W 4932.YPR143W 906
4932.YBL027W 4932.YNL162W 999
4932.YBL027W 4932.YNL113W 173
4932.YBL027W 4932.YLR150W 974
4932.YBL027W 4932.YIL111W 162
4932.YBL027W 4932.YNL182C 800
4932.YBL027W 4932.YHL015W 999
4932.YBL027W 4932.YNL001W 877
4932.YBL027W 4932.YDR064W 999
4932.YBL027W 4932.YPR102C 999
4932.YBL027W 4932.YKR057W 999
4932.YBL027W 4932.YDL184C 827
4932.YBL027W 4932.YJL109C 384
4932.YBL027W 4932.YDR091C 945
4932.YBL027W 4932.YDL040C 808
4932.YBL027W 4932.YMR260C 386
4932.YBL027W 4932.YGR169C-A 859
4932.YBL027W 4932.YLR387C 861
4932.YBL027W 4932.YKL154W 297
4932.YBL027W 4932.YML024W 999
4932.YBL027W 4932.YDR385W 997
4932.YBL027W 4932.YLL013C 699
4932.YBL027W 4932.YOR210W 153
4932.YBL027W 4932.YGR103W 982
4932.YBL027W 4932.YGL105W 302
4932.YBL027W 4932.YFR031C-A 999
4932.YBL027W 4932.YOL111C 404
4932.YBL027W 4932.YNL177C 781
4932.YBL027W 4932.YOR290C 198
4932.YBL027W 4932.YER095W 201
4932.YBL027W 4932.YJL190C 999
4932.YBL027W 4932.YOR369C 999
4932.YBL027W 4932.YDR237W 806
4932.YBL027W 4932.YDR337W 839
4932.YBL027W 4932.YLR175W 382
4932.YBL027W 4932.YKL006W 999
4932.YBL027W 4932.YBR084C-A 997
4932.YBL027W 4932.YFL039C 468
4932.YBL027W 4932.YOL077C 985
4932.YBL027W 4932.YHL004W 749
4932.YBL027W 4932.YOR096W 999
4932.YBL027W 4932.Q0130 253
4932.YBL027W 4932.YBR267W 984
4932.YBL027W 4932.YDR225W 425
4932.YBL027W 4932.YOR293W 999
4932.YBL027W 4932.YDL229W 491
4932.YBL027W 4932.YLL039C 968
4932.YBL027W 4932.YBR079C 266
4932.YBL027W 4932.YAL025C 982
4932.YBL027W 4932.YOR206W 940
4932.YBL027W 4932.YGL147C 999
4932.YBL027W 4932.YMR290C 988
4932.YBL027W 4932.YOR076C 362
4932.YBL027W 4932.YLR378C 638
4932.YBL027W 4932.YPR080W 782
4932.YBL027W 4932.YBL072C 999
4932.YBL027W 4932.YKR059W 330
4932.YBL027W 4932.YGL122C 327
4932.YBL027W 4932.YMR142C 999
4932.YBL027W 4932.YDR172W 408
4932.YBL027W 4932.YFL037W 165
4932.YBL027W 4932.YBR247C 177
4932.YBL027W 4932.YLR325C 999
4932.YBL027W 4932.YLR185W 999
4932.YBL027W 4932.YDR012W 999
4932.YBL027W 4932.YPL169C 900
4932.YBL027W 4932.YAL036C 305
4932.YBL027W 4932.YHR089C 262
4932.YBL027W 4932.YER126C 996
4932.YBL027W 4932.YJR123W 999
4932.YBL027W 4932.YDL014W 668
4932.YBL027W 4932.YNR053C 989
4932.YBL027W 4932.YGL030W 999
4932.YBL027W 4932.YER009W 165
4932.YBL027W 4932.YHR203C 999
4932.YBL027W 4932.YER087C-B 320
4932.YBL027W 4932.YNL118C 178
4932.YBL027W 4932.YDR037W 249
4932.YBL027W 4932.YER125W 324
4932.YBL027W 4932.YJL166W 183
4932.YBL027W 4932.YGL245W 613
4932.YBL027W 4932.YDR087C 984
4932.YBL027W 4932.YCR012W 511
4932.YBL027W 4932.YDR510W 404
4932.YBL027W 4932.YMR194W 999
4932.YBL027W 4932.YCL059C 405
4932.YBL027W 4932.YKL204W 303
4932.YBL027W 4932.YJR032W 197
4932.YBL027W 4932.YNL229C 301
4932.YBL027W 4932.YBR181C 999
4932.YBL027W 4932.YOL097C 211
4932.YBL027W 4932.YLR009W 999
4932.YBL027W 4932.YNL189W 223
4932.YBL027W 4932.YLR048W 999
4932.YBL027W 4932.YDR050C 279
4932.YBL027W 4932.YLR347C 195
4932.YBL027W 4932.YJL014W 252
4932.YBL027W 4932.YMR286W 754
4932.YBL027W 4932.YBL090W 309
4932.YBL027W 4932.YPL266W 507
4932.YBL027W 4932.YML022W 218
4932.YBL027W 4932.YOR261C 211
4932.YBL027W 4932.YOL031C 646
4932.YBL027W 4932.YOR117W 150
4932.YBL027W 4932.YJR145C 999
4932.YBL027W 4932.YGL087C 291
4932.YBL027W 4932.YKL067W 614
4932.YBL027W 4932.YOR150W 765
4932.YBL027W 4932.YGL173C 800
4932.YBL027W 4932.YER031C 169
4932.YBL027W 4932.YGR218W 910
4932.YBL027W 4932.YOR310C 521
4932.YBL027W 4932.YDR086C 958
4932.YBL027W 4932.YMR230W 998
4932.YBL027W 4932.YGL135W 999
4932.YBL027W 4932.YGR264C 250
4932.YBL027W 4932.YPL131W 999
4932.YBL027W 4932.YEL021W 153
4932.YBL027W 4932.YGL111W 980
4932.YBL027W 4932.YBL028C 980
4932.YBL027W 4932.YJL122W 806
4932.YBL027W 4932.YJR094W-A 999
4932.YBL027W 4932.YCL054W 982
4932.YBL027W 4932.YFL034C-A 990
4932.YBL027W 4932.YOR168W 608
4932.YBL027W 4932.YGL178W 325
4932.YBL027W 4932.YHR147C 807
4932.YBL027W 4932.YKL024C 190
4932.YBL027W 4932.YGL103W 999
4932.YBL027W 4932.YER148W 270
4932.YBL027W 4932.YMR229C 279
4932.YBL027W 4932.YDL213C 728
4932.YBL027W 4932.YGR192C 366
4932.YBL027W 4932.YOR167C 999
4932.YBL027W 4932.YHR013C 822
4932.YBL027W 4932.YBR189W 999
4932.YBL027W 4932.YLR344W 999
4932.YBL027W 4932.YBR010W 232
4932.YBL027W 4932.YPL081W 999
4932.YBL027W 4932.YBR085W 257
4932.YBL027W 4932.YPL009C 584
4932.YBL027W 4932.YJL104W 288
4932.YBL027W 4932.YJR074W 315
4932.YBL027W 4932.YNR036C 783
4932.YBL027W 4932.YLR275W 209
4932.YBL027W 4932.YLR397C 900
4932.YBL027W 4932.YDR382W 999
4932.YBL027W 4932.YOR133W 998
4932.YBL027W 4932.YJL008C 213
4932.YBL027W 4932.YDR486C 159
4932.YBL027W 4932.YJL002C 412
4932.YBL027W 4932.YPR010C 280
4932.YBL027W 4932.YDR190C 249
4932.YBL027W 4932.YNL137C 692
4932.YBL027W 4932.YOR272W 984
4932.YBL027W 4932.YPR072W 808
4932.YBL027W 4932.YER147C 450
4932.YBL027W 4932.YNR037C 875
4932.YBL027W 4932.YNL246W 158
4932.YBL027W 4932.YGR091W 223
4932.YBL027W 4932.YOR095C 350
4932.YBL027W 4932.YIL126W 367
4932.YBL027W 4932.YGL014W 325
4932.YBL027W 4932.YBR251W 880
4932.YBL027W 4932.YBR249C 286
4932.YBL027W 4932.YNL081C 923
4932.YBL027W 4932.YIL076W 263
4932.YBL027W 4932.YCL024W 281
4932.YBL027W 4932.YAL059W 900
4932.YBL027W 4932.YDR188W 186
4932.YBL027W 4932.YEL034W 946
4932.YBL027W 4932.YKR084C 867
4932.YBL027W 4932.YDR292C 297
4932.YBL027W 4932.YBR283C 847
4932.YBL027W 4932.YKL016C 365
4932.YBL027W 4932.YDL087C 169
4932.YBL027W 4932.YOR361C 346
4932.YBL027W 4932.YHR090C 288
4932.YBL027W 4932.YMR188C 802
4932.YBL027W 4932.YER036C 980
4932.YBL027W 4932.YOR294W 982
4932.YBL027W 4932.YLR029C 999
4932.YBL027W 4932.YPL249C-A 999
4932.YBL027W 4932.YHR088W 986
4932.YBL027W 4932.YIL133C 999
4932.YBL027W 4932.YDL082W 999
4932.YBL027W 4932.YMR146C 729
4932.YBL027W 4932.YDL143W 347
4932.YBL027W 4932.YEL050C 797
4932.YBL027W 4932.YHR064C 179
4932.YBL027W 4932.YPL220W 999
4932.YBL027W 4932.YNL061W 987
4932.YBL027W 4932.YBL002W 189
4932.YBL027W 4932.YER029C 177
4932.YBL027W 4932.YJL020C 286
4932.YBL027W 4932.YDR212W 315
4932.YBL027W 4932.YDR224C 376
4932.YBL027W 4932.YJL191W 999
4932.YBL027W 4932.YDL133C-A 820
4932.YBL027W 4932.YOR276W 597
4932.YBL027W 4932.YNL026W 321
4932.YBL027W 4932.YIL142W 286
4932.YBL027W 4932.YHR027C 355
4932.YBL027W 4932.YIL018W 999
4932.YBL027W 4932.YMR186W 263
4932.YBL027W 4932.YDR002W 202
4932.YBL027W 4932.YKR081C 993
4932.YBL027W 4932.YHR085W 979
4932.YBL027W 4932.YLR448W 999
4932.YBL027W 4932.YDL081C 999
4932.YBL027W 4932.YBL039C 259
4932.YBL027W 4932.YJL203W 243
4932.YBL027W 4932.YML073C 999
4932.YBL027W 4932.YMR309C 261
4932.YBL027W 4932.YLL018C 161
4932.YBL027W 4932.YCR031C 999
4932.YBL027W 4932.YOL040C 999
4932.YBL027W 4932.YDL191W 999
4932.YBL027W 4932.YHR148W 692
4932.YBL027W 4932.YIR010W 315
4932.YBL027W 4932.YKR094C 999
4932.YBL027W 4932.YPR187W 267
4932.YBL027W 4932.YBL038W 741
4932.YBL027W 4932.YNL067W 999
4932.YBL027W 4932.YMR276W 404
4932.YBL027W 4932.YER025W 334
4932.YBL027W 4932.YNL178W 999
4932.YBL027W 4932.YGL123W 999
4932.YBL027W 4932.YDR041W 843
4932.YBL027W 4932.YJL111W 508
4932.YBL027W 4932.YMR242C 999
4932.YBL027W 4932.YOR145C 258
4932.YBL027W 4932.YBR143C 581
4932.YBL027W 4932.YER002W 990
4932.YBL027W 4932.YDL075W 999
4932.YBL027W 4932.YMR024W 238
4932.YBL027W 4932.YPL240C 263
4932.YBL027W 4932.YNL110C 994
4932.YBL027W 4932.YGL099W 883
4932.YBL027W 4932.YMR247C 586
4932.YBL027W 4932.YGR220C 866
4932.YBL027W 4932.YNL112W 207
4932.YBL027W 4932.YAL035W 997
4932.YBL028C 4932.YKR063C 738
4932.YBL028C 4932.YDR399W 264
4932.YBL028C 4932.YEL026W 265
4932.YBL028C 4932.YDL060W 315
4932.YBL028C 4932.YLR449W 687
4932.YBL028C 4932.YNR024W 470
4932.YBL028C 4932.YIR026C 908
4932.YBL028C 4932.YJR063W 471
4932.YBL028C 4932.YDL014W 181
4932.YBL028C 4932.YGL076C 979
4932.YBL028C 4932.YDR412W 641
4932.YBL028C 4932.YNR053C 990
4932.YBL028C 4932.YGL030W 811
4932.YBL028C 4932.YOR056C 173
4932.YBL028C 4932.YPL169C 901
4932.YBL028C 4932.YFR032C-A 816
4932.YBL028C 4932.YLL011W 593
4932.YBL028C 4932.YJL148W 729
4932.YBL028C 4932.YHR089C 175
4932.YBL028C 4932.YER126C 996
4932.YBL028C 4932.YJL069C 218
4932.YBL028C 4932.YIL127C 986
4932.YBL028C 4932.YLR325C 819
4932.YBL028C 4932.YDR165W 593
4932.YBL028C 4932.YHR143W-A 269
4932.YBL028C 4932.YOR224C 157
4932.YBL028C 4932.YLR185W 980
4932.YBL028C 4932.YKR025W 179
4932.YBL028C 4932.YBR247C 267
4932.YBL028C 4932.YDR045C 240
4932.YBL028C 4932.YDL136W 981
4932.YBL028C 4932.YNL075W 668
4932.YBL028C 4932.YOR001W 812
4932.YBL028C 4932.YHR141C 813
4932.YBL028C 4932.YFL002C 337
4932.YBL028C 4932.YNL002C 996
4932.YBL028C 4932.YGL122C 315
4932.YBL028C 4932.YHR081W 841
4932.YBL028C 4932.YPL212C 171
4932.YBL028C 4932.YMR290C 984
4932.YBL028C 4932.YOR243C 480
4932.YBL028C 4932.YDL153C 317
4932.YBL028C 4932.YLR129W 282
4932.YBL028C 4932.YGL029W 998
4932.YBL028C 4932.YAL025C 992
4932.YBL028C 4932.YOR206W 991
4932.YBL028C 4932.YGL147C 820
4932.YBL028C 4932.YBR267W 921
4932.YBL028C 4932.YPR137W 300
4932.YBL028C 4932.YKL006W 800
4932.YBL028C 4932.YKL180W 979
4932.YBL028C 4932.YBR084C-A 812
4932.YBL028C 4932.YOL077C 996
4932.YBL028C 4932.YJR002W 173
4932.YBL028C 4932.YLR106C 980
4932.YBL028C 4932.YIL019W 579
4932.YBL028C 4932.YNL132W 569
4932.YBL028C 4932.YKL156W 313
4932.YBL028C 4932.YLR175W 292
4932.YBL028C 4932.YNL151C 472
4932.YBL028C 4932.YJL122W 969
4932.YBL028C 4932.YHR052W 997
4932.YBL028C 4932.YOL120C 809
4932.YBL028C 4932.YMR093W 266
4932.YBL028C 4932.YJR094W-A 820
4932.YBL028C 4932.YOR340C 662
4932.YBL028C 4932.YPR110C 238
4932.YBL028C 4932.YMR239C 474
4932.YBL028C 4932.YGL111W 985
4932.YBL028C 4932.YKL009W 996
4932.YBL028C 4932.YGL135W 979
4932.YBL028C 4932.YPL131W 800
4932.YBL028C 4932.YOR252W 908
4932.YBL028C 4932.YKL143W 321
4932.YBL028C 4932.YPL086C 215
4932.YBL028C 4932.YGR218W 900
4932.YBL028C 4932.YOR310C 237
4932.YBL028C 4932.YBR191W 812
4932.YBL028C 4932.YLR186W 332
4932.YBL028C 4932.YHR072W-A 702
4932.YBL028C 4932.YPL143W 817
4932.YBL028C 4932.YBR154C 562
4932.YBL028C 4932.YPL093W 989
4932.YBL028C 4932.YGR158C 171
4932.YBL028C 4932.YPR016C 981
4932.YBL028C 4932.YPL266W 699
4932.YBL028C 4932.YOR046C 900
4932.YBL028C 4932.YPR043W 811
4932.YBL028C 4932.YKL082C 743
4932.YBL028C 4932.YIR012W 908
4932.YBL028C 4932.YOR078W 315
4932.YBL028C 4932.YLR009W 997
4932.YBL028C 4932.YGR187C 782
4932.YBL028C 4932.YPL126W 421
4932.YBL028C 4932.YER049W 204
4932.YBL028C 4932.YOL010W 241
4932.YBL028C 4932.YBR061C 283
4932.YBL028C 4932.YGL120C 216
4932.YBL028C 4932.YDR339C 265
4932.YBL028C 4932.YHR197W 910
4932.YBL028C 4932.YCL059C 709
4932.YBL028C 4932.YDR361C 846
4932.YBL028C 4932.YCL031C 176
4932.YBL028C 4932.YJL011C 244
4932.YBL028C 4932.YCR072C 838
4932.YBL028C 4932.YJL125C 301
4932.YBL028C 4932.YMR128W 358
4932.YBL028C 4932.YMR194W 846
4932.YBL028C 4932.YDR087C 995
4932.YBL028C 4932.YLR051C 932
4932.YBL028C 4932.YLR002C 983
4932.YBL028C 4932.YLR197W 265
4932.YBL028C 4932.YDR060W 955
4932.YBL028C 4932.YLR409C 265
4932.YBL028C 4932.YDR101C 992
4932.YBL028C 4932.YJL050W 387
4932.YBL028C 4932.YMR049C 988
4932.YBL028C 4932.YNL062C 283
4932.YBL028C 4932.YJL010C 274
4932.YBL028C 4932.YER006W 991
4932.YBL028C 4932.YAL059W 985
4932.YBL028C 4932.YGL014W 315
4932.YBL028C 4932.YHR066W 961
4932.YBL028C 4932.YFR001W 933
4932.YBL028C 4932.YKL172W 996
4932.YBL028C 4932.YLR222C 605
4932.YBL028C 4932.YPR041W 161
4932.YBL028C 4932.YOL093W 237
4932.YBL028C 4932.YPR144C 400
4932.YBL028C 4932.YPL217C 568
4932.YBL028C 4932.YOR095C 446
4932.YBL028C 4932.YOR272W 987
4932.YBL028C 4932.YNL248C 199
4932.YBL028C 4932.YOR063W 979
4932.YBL028C 4932.YDL150W 158
4932.YBL028C 4932.YPR190C 173
4932.YBL028C 4932.YHR069C 220
4932.YBL028C 4932.YLR435W 242
4932.YBL028C 4932.YPR010C 173
4932.YBL028C 4932.YOR021C 740
4932.YBL028C 4932.YBR031W 800
4932.YBL028C 4932.YGR128C 340
4932.YBL028C 4932.YPL226W 906
4932.YBL028C 4932.YHR196W 609
4932.YBL028C 4932.YLR397C 901
4932.YBL028C 4932.YDR280W 179
4932.YBL028C 4932.YBR257W 165
4932.YBL028C 4932.YOL127W 980
4932.YBL028C 4932.YML093W 612
4932.YBL028C 4932.YBR155W 356
4932.YBL028C 4932.YPL081W 176
4932.YBL028C 4932.YPL020C 286
4932.YBL028C 4932.YER127W 480
4932.YBL028C 4932.YLR061W 811
4932.YBL028C 4932.YBR034C 336
4932.YBL028C 4932.YLR344W 819
4932.YBL028C 4932.YOR004W 862
4932.YBL028C 4932.YDL208W 725
4932.YBL028C 4932.YGL103W 979
4932.YBL028C 4932.YHR010W 813
4932.YBL028C 4932.YMR229C 288
4932.YBL028C 4932.YDL213C 885
4932.YBL028C 4932.YHL001W 908
4932.YBL028C 4932.YCL054W 991
4932.YBL028C 4932.YFL034C-A 234
4932.YBL028C 4932.YOR091W 164
4932.YBL028C 4932.YDR299W 656
4932.YBL028C 4932.YCR057C 363
4932.YBL028C 4932.YGL178W 307
4932.YBL028C 4932.YHR170W 991
4932.YBL028C 4932.YGL099W 479
4932.YBL028C 4932.YNL112W 269
4932.YBL028C 4932.YAL035W 900
4932.YBL028C 4932.YDL201W 482
4932.YBL028C 4932.YNL110C 998
4932.YBL028C 4932.YGR103W 989
4932.YBL028C 4932.YDL075W 814
4932.YBL028C 4932.YGR145W 610
4932.YBL028C 4932.YFR031C-A 979
4932.YBL028C 4932.YBR143C 151
4932.YBL028C 4932.YLL013C 315
4932.YBL028C 4932.YER002W 989
4932.YBL028C 4932.YOR210W 266
4932.YBL028C 4932.YKL144C 280
4932.YBL028C 4932.YNR003C 264
4932.YBL028C 4932.YOR145C 741
4932.YBL028C 4932.YMR242C 809
4932.YBL028C 4932.YMR260C 236
4932.YBL028C 4932.YML108W 264
4932.YBL028C 4932.YPR187W 382
4932.YBL028C 4932.YJL109C 171
4932.YBL028C 4932.YDR091C 908
4932.YBL028C 4932.YHL013C 240
4932.YBL028C 4932.YNL182C 929
4932.YBL028C 4932.YDL191W 980
4932.YBL028C 4932.YPR102C 813
4932.YBL028C 4932.YHR148W 637
4932.YBL028C 4932.YPR143W 986
4932.YBL028C 4932.YNL162W 820
4932.YBL028C 4932.YBL027W 980
4932.YBL028C 4932.YKL099C 783
4932.YBL028C 4932.YNL113W 743
4932.YBL028C 4932.YDR398W 266
4932.YBL028C 4932.YGR245C 932
4932.YBL028C 4932.YBL039C 366
4932.YBL028C 4932.YML073C 800
4932.YBL028C 4932.YHR085W 985
4932.YBL028C 4932.YPL146C 923
4932.YBL028C 4932.YJL189W 817
4932.YBL028C 4932.YNL301C 817
4932.YBL028C 4932.YER082C 493
4932.YBL028C 4932.YIL018W 979
4932.YBL028C 4932.YKR081C 997
4932.YBL028C 4932.YIL008W 263
4932.YBL028C 4932.YLR074C 987
4932.YBL028C 4932.YOR276W 173
4932.YBL028C 4932.YDR324C 447
4932.YBL028C 4932.YDL082W 817
4932.YBL028C 4932.YHL033C 800
4932.YBL028C 4932.YPL211W 997
4932.YBL028C 4932.YNL061W 988
4932.YBL028C 4932.YPL220W 809
4932.YBL028C 4932.YPL183C 248
4932.YBL028C 4932.YBL092W 800
4932.YBL028C 4932.YLR029C 811
4932.YBL028C 4932.YPL249C-A 820
4932.YBL028C 4932.YDL148C 607
4932.YBL028C 4932.YKR060W 841
4932.YBL028C 4932.YHR088W 995
4932.YBL028C 4932.YIL133C 817
4932.YBL028C 4932.YDR449C 473
4932.YBL028C 4932.YER036C 900
4932.YBL028C 4932.YOR294W 997
4932.YBL028C 4932.YPL237W 212
4932.YBL030C 4932.YPR043W 242
4932.YBL030C 4932.YDR377W 276
4932.YBL030C 4932.YBL015W 171
4932.YBL030C 4932.YNL330C 446
4932.YBL030C 4932.YMR074C 685
4932.YBL030C 4932.YLR197W 412
4932.YBL030C 4932.YOL120C 309
4932.YBL030C 4932.YLR441C 301
4932.YBL030C 4932.YOL139C 298
4932.YBL030C 4932.YPR152C 325
4932.YBL030C 4932.YOR176W 426
4932.YBL030C 4932.YBR191W 273
4932.YBL030C 4932.YGR214W 212
4932.YBL030C 4932.YBR173C 295
4932.YBL030C 4932.YDL126C 378
4932.YBL030C 4932.YKL040C 161
4932.YBL030C 4932.YLR264W 261
4932.YBL030C 4932.YMR072W 371
4932.YBL030C 4932.YPR165W 187
4932.YBL030C 4932.YNR018W 453
4932.YBL030C 4932.YGL253W 190
4932.YBL030C 4932.YDL192W 246
4932.YBL030C 4932.YBR039W 802
4932.YBL030C 4932.YDL042C 176
4932.YBL030C 4932.YER103W 181
4932.YBL030C 4932.YEL057C 515
4932.YBL030C 4932.YMR116C 532
4932.YBL030C 4932.YLR167W 324
4932.YBL030C 4932.YLR075W 514
4932.YBL030C 4932.YMR203W 295
4932.YBL030C 4932.YPR074C 165
4932.YBL030C 4932.YGL076C 312
4932.YBL030C 4932.YKL141W 498
4932.YBL030C 4932.YER067W 288
4932.YBL030C 4932.YHR051W 776
4932.YBL030C 4932.YJR113C 209
4932.YBL030C 4932.YDL136W 177
4932.YBL030C 4932.YIL111W 322
4932.YBL030C 4932.YOR254C 333
4932.YBL030C 4932.YMR240C 151
4932.YBL030C 4932.Q0045 315
4932.YBL030C 4932.YFL018C 255
4932.YBL030C 4932.YML120C 548
4932.YBL030C 4932.YOR080W 183
4932.YBL030C 4932.YJR066W 288
4932.YBL030C 4932.YNL064C 256
4932.YBL030C 4932.YJR121W 993
4932.YBL030C 4932.YHL033C 343
4932.YBL030C 4932.YFL005W 961
4932.YBL030C 4932.YGL187C 985
4932.YBL030C 4932.YKL170W 234
4932.YBL030C 4932.YKL117W 175
4932.YBL030C 4932.YDR044W 345
4932.YBL030C 4932.YML030W 756
4932.YBL030C 4932.YKL212W 203
4932.YBL030C 4932.YLR395C 521
4932.YBL030C 4932.YLL013C 669
4932.YBL030C 4932.YDR385W 236
4932.YBL030C 4932.YDR170C 154
4932.YBL030C 4932.YMR260C 196
4932.YBL030C 4932.YDL004W 616
4932.YBL030C 4932.YDL040C 178
4932.YBL030C 4932.YKR057W 222
4932.YBL030C 4932.YPR102C 332
4932.YBL030C 4932.YBL045C 983
4932.YBL030C 4932.YMR219W 315
4932.YBL030C 4932.YJR064W 212
4932.YBL030C 4932.YOL127W 268
4932.YBL030C 4932.YNL037C 478
4932.YBL030C 4932.YML025C 167
4932.YBL030C 4932.YAL038W 290
4932.YBL030C 4932.YLR061W 212
4932.YBL030C 4932.YER021W 499
4932.YBL030C 4932.YDL208W 175
4932.YBL030C 4932.Q0275 570
4932.YBL030C 4932.YOR091W 301
4932.YBL030C 4932.YJL112W 207
4932.YBL030C 4932.YBR037C 250
4932.YBL030C 4932.YML063W 300
4932.YBL030C 4932.YBR011C 268
4932.YBL030C 4932.YMR205C 360
4932.YBL030C 4932.YMR158W 217
4932.YBL030C 4932.YLR377C 204
4932.YBL030C 4932.YDR119W 345
4932.YBL030C 4932.YLR048W 234
4932.YBL030C 4932.YGR181W 160
4932.YBL030C 4932.YJR048W 746
4932.YBL030C 4932.YBR181C 456
4932.YBL030C 4932.YJL056C 189
4932.YBL030C 4932.YDR510W 216
4932.YBL030C 4932.YCR012W 187
4932.YBL030C 4932.YJR094W-A 438
4932.YBL030C 4932.YGL191W 600
4932.YBL030C 4932.YPL131W 545
4932.YBL030C 4932.YGL135W 227
4932.YBL030C 4932.YOR310C 256
4932.YBL030C 4932.YPL262W 715
4932.YBL030C 4932.YDL003W 231
4932.YBL030C 4932.YKL067W 215
4932.YBL030C 4932.YOL031C 177
4932.YBL030C 4932.YMR286W 209
4932.YBL030C 4932.YIR035C 276
4932.YBL030C 4932.YPR080W 258
4932.YBL030C 4932.YDR298C 765
4932.YBL030C 4932.YGL147C 238
4932.YBL030C 4932.YIL070C 226
4932.YBL030C 4932.YCL040W 190
4932.YBL030C 4932.YLL039C 271
4932.YBL030C 4932.YBR267W 293
4932.YBL030C 4932.YFL039C 423
4932.YBL030C 4932.YKL006W 274
4932.YBL030C 4932.YDR407C 159
4932.YBL030C 4932.YDR337W 152
4932.YBL030C 4932.YDR237W 278
4932.YBL030C 4932.YPL015C 168
4932.YBL030C 4932.YPL091W 164
4932.YBL030C 4932.YNR053C 288
4932.YBL030C 4932.YDL217C 374
4932.YBL030C 4932.YJR123W 217
4932.YBL030C 4932.YDL014W 364
4932.YBL030C 4932.YJR104C 183
4932.YBL030C 4932.YER126C 191
4932.YBL030C 4932.YHR089C 398
4932.YBL030C 4932.YLR325C 356
4932.YBL030C 4932.YDL132W 167
4932.YBL030C 4932.YDL081C 220
4932.YBL030C 4932.YLR448W 538
4932.YBL030C 4932.YIL018W 654
4932.YBL030C 4932.YNL026W 437
4932.YBL030C 4932.YHR027C 323
4932.YBL030C 4932.YBR222C 177
4932.YBL030C 4932.YBR091C 357
4932.YBL030C 4932.YDR328C 345
4932.YBL030C 4932.YDL104C 209
4932.YBL030C 4932.YGR220C 185
4932.YBL030C 4932.YDL201W 303
4932.YBL030C 4932.YPL240C 188
4932.YBL030C 4932.YOR106W 183
4932.YBL030C 4932.YDL075W 451
4932.YBL030C 4932.YBL038W 215
4932.YBL030C 4932.YIR010W 339
4932.YBL030C 4932.YML085C 175
4932.YBL030C 4932.YJL054W 284
4932.YBL030C 4932.YJL008C 187
4932.YBL030C 4932.YOR133W 276
4932.YBL030C 4932.YGR254W 371
4932.YBL030C 4932.YBR085W 830
4932.YBL030C 4932.YPL081W 205
4932.YBL030C 4932.Q0250 741
4932.YBL030C 4932.YBR189W 205
4932.YBL030C 4932.YGL225W 182
4932.YBL030C 4932.YOR167C 261
4932.YBL030C 4932.YGL103W 239
4932.YBL030C 4932.YFL034C-A 212
4932.YBL030C 4932.YOR361C 382
4932.YBL030C 4932.YBL099W 982
4932.YBL030C 4932.YLR163C 543
4932.YBL030C 4932.YKL016C 319
4932.YBL030C 4932.YDR188W 202
4932.YBL030C 4932.YEL034W 477
4932.YBL030C 4932.YOR136W 706
4932.YBL030C 4932.YMR256C 240
4932.YBL030C 4932.YPR072W 180
4932.YBL030C 4932.YDR190C 322
